PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell
PXD010538;160923_A12_FullProteome2_NOS_20_supernatant_SF_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_20_supernatant_SF_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_20_supernatant_SF_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_20_supernatant_SF_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_pellet_SF_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_pellet_SF_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_pellet_SF_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_supernatant_SF_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_supernatant_SF_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_supernatant_SF_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_supernatant_SF_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_21_supernatant_SF_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_pellet_SF_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_pellet_SF_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_pellet_SF_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_supernatant_SF_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_supernatant_SF_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_supernatant_SF_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_supernatant_SF_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_22_supernatant_SF_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_pellet_SF_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_pellet_SF_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_pellet_SF_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_supernatant_SF_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_supernatant_SF_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_supernatant_SF_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_supernatant_SF_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_23_supernatant_SF_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_pellet_SF_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_pellet_SF_C_161215184832.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_pellet_SF_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_supernatant_SF_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_supernatant_SF_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_supernatant_SF_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_supernatant_SF_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_24_supernatant_SF_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_pellet_Rapa_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_pellet_Rapa_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_pellet_Rapa_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_supernatant_Rapa_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_supernatant_Rapa_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_supernatant_Rapa_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_supernatant_Rapa_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_25_supernatant_Rapa_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_pellet_Rapa_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_pellet_Rapa_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_pellet_Rapa_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_supernatant_Rapa_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_supernatant_Rapa_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_supernatant_Rapa_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_supernatant_Rapa_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_26_supernatant_Rapa_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_pellet_Rapa_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_pellet_Rapa_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_pellet_Rapa_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_supernatant_Rapa_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_supernatant_Rapa_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_supernatant_Rapa_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_supernatant_Rapa_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_27_supernatant_Rapa_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_pellet_Rapa_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_pellet_Rapa_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_pellet_Rapa_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_supernatant_Rapa_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_supernatant_Rapa_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_supernatant_Rapa_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_supernatant_Rapa_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_28_supernatant_Rapa_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_pellet_Rapa_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_pellet_Rapa_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_pellet_Rapa_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_supernatant_Rapa_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_supernatant_Rapa_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_supernatant_Rapa_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_supernatant_Rapa_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_29_supernatant_Rapa_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_pellet_Rapa_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_pellet_Rapa_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_pellet_Rapa_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_supernatant_Rapa_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_supernatant_Rapa_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_supernatant_Rapa_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_supernatant_Rapa_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_30_supernatant_Rapa_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_pellet_DMSO_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_pellet_DMSO_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_pellet_DMSO_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_supernatant_DMSO_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_supernatant_DMSO_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_supernatant_DMSO_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_supernatant_DMSO_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_31_supernatant_DMSO_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_pellet_DMSO_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_pellet_DMSO_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_pellet_DMSO_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_supernatant_DMSO_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_supernatant_DMSO_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_supernatant_DMSO_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_supernatant_DMSO_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_32_supernatant_DMSO_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_pellet_DMSO_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_pellet_DMSO_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_pellet_DMSO_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_supernatant_DMSO_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_supernatant_DMSO_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_supernatant_DMSO_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_supernatant_DMSO_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_33_supernatant_DMSO_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_pellet_DMSO_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_pellet_DMSO_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_pellet_DMSO_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_supernatant_DMSO_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_supernatant_DMSO_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_supernatant_DMSO_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_supernatant_DMSO_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_34_supernatant_DMSO_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_pellet_DMSO_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_pellet_DMSO_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_pellet_DMSO_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_supernatant_DMSO_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_supernatant_DMSO_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_supernatant_DMSO_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_supernatant_DMSO_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_35_supernatant_DMSO_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_pellet_DMSO_B.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_pellet_DMSO_C.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_pellet_DMSO_DE.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_supernatant_DMSO_SCX12.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_supernatant_DMSO_SCX3.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_supernatant_DMSO_SCX4.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_supernatant_DMSO_SCX5.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_NOS_36_supernatant_DMSO_SCX6.raw;no;;;;;
PXD010538;160923_A12_FullProteome2_WT_1_pellet_SF_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_pellet_SF_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_pellet_SF_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_supernatant_SF_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_supernatant_SF_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_supernatant_SF_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_supernatant_SF_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_1_supernatant_SF_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_pellet_Rapa_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_pellet_Rapa_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_pellet_Rapa_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_supernatant_Rapa_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_supernatant_Rapa_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_supernatant_Rapa_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_supernatant_Rapa_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_10_supernatant_Rapa_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_pellet_Rapa_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_pellet_Rapa_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_pellet_Rapa_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_supernatant_Rapa_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_supernatant_Rapa_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_supernatant_Rapa_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_supernatant_Rapa_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_11_supernatant_Rapa_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_pellet_Rapa_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_pellet_Rapa_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_pellet_Rapa_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_supernatant_Rapa_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_supernatant_Rapa_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_supernatant_Rapa_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_supernatant_Rapa_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_12_supernatant_Rapa_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_pellet_DMSO_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_pellet_DMSO_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_pellet_DMSO_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_pellet_DMSO_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_pellet_DMSO_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_pellet_DMSO_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_pellet_DMSO_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_pellet_DMSO_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_pellet_DMSO_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_pellet_DMSO_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_pellet_DMSO_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_pellet_DMSO_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_pellet_DMSO_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_pellet_DMSO_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_pellet_DMSO_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_pellet_DMSO_B.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_pellet_DMSO_C.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_pellet_DMSO_DE.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD010538;160923_A12_FullProteome2_WT_2_pellet_SF_B.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_pellet_SF_C.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_pellet_SF_DE.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_pellet_SF_B.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_pellet_SF_C.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_pellet_SF_DE.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_pellet_SF_B.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_pellet_SF_C.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_pellet_SF_DE.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_pellet_SF_B.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_pellet_SF_C.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_pellet_SF_DE.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX12.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX3.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX4.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX5.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX6.raw;yes;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_6_pellet_SF_B.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_6_pellet_SF_C.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
PXD010538;160923_A12_FullProteome2_WT_6_pellet_SF_DE.raw;no;SHSY5Y;neuroblastoma;brain;serum-free starvation;
