PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell;pool_id;
PXD013615;01333_F01_P013146_S00_N06_R1.raw;no;;;;;;;
PXD013615;01333_F02_P013146_S00_N14_R1.raw;no;;;;;;;
PXD013615;01333_F03_P013146_S00_N22_R1.raw;no;;;;;;;
PXD013615;01333_F04_P013147_S00_N06_R1.raw;no;;;;;;;
PXD013615;01333_F05_P013147_S00_N14_R1.raw;no;;;;;;;
PXD013615;01333_F06_P013147_S00_N22_R1.raw;no;;;;;;;
PXD013615;01333_G01_P013146_S00_N07_R1.raw;no;;;;;;;
PXD013615;01333_G02_P013146_S00_N15_R1.raw;no;;;;;;;
PXD013615;01333_G03_P013146_S00_N23_R1.raw;no;;;;;;;
PXD013615;01333_G04_P013147_S00_N07_R1.raw;no;;;;;;;
PXD013615;01333_G05_P013147_S00_N15_R1.raw;no;;;;;;;
PXD013615;01333_G06_P013147_S00_N23_R1.raw;no;;;;;;;
PXD013615;01333_H01_P013146_S00_N08_R1.raw;no;;;;;;;
PXD013615;01333_H02_P013146_S00_N16_R1.raw;no;;;;;;;
PXD013615;01333_H03_P013146_S00_N24_R1.raw;no;;;;;;;
PXD013615;01333_H04_P013147_S00_N08_R1.raw;no;;;;;;;
PXD013615;01333_H05_P013147_S00_N16_R1.raw;no;;;;;;;
PXD013615;01333_H06_P013147_S00_N24_R1.raw;no;;;;;;;
PXD013615;01334_A01_P013148_S00_N01_R1.raw;no;;;;;;;
PXD013615;01334_A02_P013148_S00_N09_R1.raw;no;;;;;;;
PXD013615;01334_A03_P013148_S00_N17_R1.raw;no;;;;;;;
PXD013615;01334_A04_P013149_S00_N01_R1.raw;no;;;;;;;
PXD013615;01334_A05_P013149_S00_N09_R1.raw;no;;;;;;;
PXD013615;01334_A06_P013149_S00_N17_R1.raw;no;;;;;;;
PXD013615;01334_B01_P013148_S00_N02_R1.raw;no;;;;;;;
PXD013615;01334_B02_P013148_S00_N10_R1.raw;no;;;;;;;
PXD013615;01334_B03_P013148_S00_N18_R1.raw;no;;;;;;;
PXD013615;01334_B04_P013149_S00_N02_R1.raw;no;;;;;;;
PXD013615;01334_B05_P013149_S00_N10_R1.raw;no;;;;;;;
PXD013615;01334_B06_P013149_S00_N18_R1.raw;no;;;;;;;
PXD013615;01334_C01_P013148_S00_N03_R1.raw;no;;;;;;;
PXD013615;01334_C02_P013148_S00_N11_R1.raw;no;;;;;;;
PXD013615;01334_C03_P013148_S00_N19_R1.raw;no;;;;;;;
PXD013615;01334_C04_P013149_S00_N03_R1.raw;no;;;;;;;
PXD013615;01334_C05_P013149_S00_N11_R1.raw;no;;;;;;;
PXD013615;01334_C06_P013149_S00_N19_R1.raw;no;;;;;;;
PXD013615;01334_D01_P013148_S00_N04_R1.raw;no;;;;;;;
PXD013615;01334_D02_P013148_S00_N12_R1.raw;no;;;;;;;
PXD013615;01334_D03_P013148_S00_N20_R1.raw;no;;;;;;;
PXD013615;01334_D04_P013149_S00_N04_R1.raw;no;;;;;;;
PXD013615;01334_D05_P013149_S00_N12_R1.raw;no;;;;;;;
PXD013615;01334_D06_P013149_S00_N20_R1.raw;no;;;;;;;
PXD013615;01334_E01_P013148_S00_N05_R1.raw;no;;;;;;;
PXD013615;01334_E02_P013148_S00_N13_R1.raw;no;;;;;;;
PXD013615;01334_E03_P013148_S00_N21_R1.raw;no;;;;;;;
PXD013615;01334_E04_P013149_S00_N05_R1.raw;no;;;;;;;
PXD013615;01334_E05_P013149_S00_N13_R1.raw;no;;;;;;;
PXD013615;01334_E06_P013149_S00_N21_R1.raw;no;;;;;;;
PXD013615;01334_F01_P013148_S00_N06_R1.raw;no;;;;;;;
PXD013615;01334_F02_P013148_S00_N14_R1.raw;no;;;;;;;
PXD013615;01334_F03_P013148_S00_N22_R1.raw;no;;;;;;;
PXD013615;01334_F04_P013149_S00_N06_R1.raw;no;;;;;;;
PXD013615;01334_F05_P013149_S00_N14_R1.raw;no;;;;;;;
PXD013615;01334_F06_P013149_S00_N22_R1.raw;no;;;;;;;
PXD013615;01334_G01_P013148_S00_N07_R1.raw;no;;;;;;;
PXD013615;01334_G02_P013148_S00_N15_R1.raw;no;;;;;;;
PXD013615;01334_G03_P013148_S00_N23_R1.raw;no;;;;;;;
PXD013615;01334_G04_P013149_S00_N07_R1.raw;no;;;;;;;
PXD013615;01334_G05_P013149_S00_N15_R1.raw;no;;;;;;;
PXD013615;01334_G06_P013149_S00_N23_R1.raw;no;;;;;;;
PXD013615;01334_H01_P013148_S00_N08_R1.raw;no;;;;;;;
PXD013615;01334_H02_P013148_S00_N16_R1.raw;no;;;;;;;
PXD013615;01334_H03_P013148_S00_N24_R1.raw;no;;;;;;;
PXD013615;01334_H04_P013149_S00_N08_R1.raw;no;;;;;;;
PXD013615;01334_H05_P013149_S00_N16_R1.raw;no;;;;;;;
PXD013615;01334_H06_P013149_S00_N24_R1.raw;no;;;;;;;
PXD013615;01335_A01_P013150_S00_N01_R1.raw;no;;;;;;;
PXD013615;01335_A02_P013150_S00_N09_R1.raw;no;;;;;;;
PXD013615;01335_A03_P013150_S00_N17_R1.raw;no;;;;;;;
PXD013615;01335_A04_P013151_S00_N01_R1.raw;no;;;;;;;
PXD013615;01335_A05_P013151_S00_N09_R1.raw;no;;;;;;;
PXD013615;01335_A06_P013151_S00_N17_R1.raw;no;;;;;;;
PXD013615;01335_B01_P013150_S00_N02_R1.raw;no;;;;;;;
PXD013615;01335_B02_P013150_S00_N10_R1.raw;no;;;;;;;
PXD013615;01335_B03_P013150_S00_N18_R1.raw;no;;;;;;;
PXD013615;01335_B04_P013151_S00_N02_R1.raw;no;;;;;;;
PXD013615;01335_B05_P013151_S00_N10_R1.raw;no;;;;;;;
PXD013615;01335_B06_P013151_S00_N18_R1.raw;no;;;;;;;
PXD013615;01335_C01_P013150_S00_N03_R1.raw;no;;;;;;;
PXD013615;01335_C02_P013150_S00_N11_R1.raw;no;;;;;;;
PXD013615;01335_C03_P013150_S00_N19_R1.raw;no;;;;;;;
PXD013615;01335_C04_P013151_S00_N03_R1.raw;no;;;;;;;
PXD013615;01335_C05_P013151_S00_N11_R1.raw;no;;;;;;;
PXD013615;01335_C06_P013151_S00_N19_R1.raw;no;;;;;;;
PXD013615;01335_D01_P013150_S00_N04_R1.raw;no;;;;;;;
PXD013615;01335_D02_P013150_S00_N12_R1.raw;no;;;;;;;
PXD013615;01335_D03_P013150_S00_N20_R1.raw;no;;;;;;;
PXD013615;01335_D04_P013151_S00_N04_R1.raw;no;;;;;;;
PXD013615;01335_D05_P013151_S00_N12_R1.raw;no;;;;;;;
PXD013615;01335_D06_P013151_S00_N20_R1.raw;no;;;;;;;
PXD013615;01335_E01_P013150_S00_N05_R1.raw;no;;;;;;;
PXD013615;01335_E02_P013150_S00_N13_R1.raw;no;;;;;;;
PXD013615;01335_E03_P013150_S00_N21_R1.raw;no;;;;;;;
PXD013615;01335_E04_P013151_S00_N05_R1.raw;no;;;;;;;
PXD013615;01335_E05_P013151_S00_N13_R1.raw;no;;;;;;;
PXD013615;01335_E06_P013151_S00_N21_R1.raw;no;;;;;;;
PXD013615;01335_F01_P013150_S00_N06_R1.raw;no;;;;;;;
PXD013615;01335_F02_P013150_S00_N14_R1.raw;no;;;;;;;
PXD013615;01335_F03_P013150_S00_N22_R1.raw;no;;;;;;;
PXD013615;01335_F04_P013151_S00_N06_R1.raw;no;;;;;;;
PXD013615;01335_F05_P013151_S00_N14_R1.raw;no;;;;;;;
PXD013615;01335_F06_P013151_S00_N22_R1.raw;no;;;;;;;
PXD013615;01335_G01_P013150_S00_N07_R1.raw;no;;;;;;;
PXD013615;01335_G02_P013150_S00_N15_R1.raw;no;;;;;;;
PXD013615;01335_G03_P013150_S00_N23_R1.raw;no;;;;;;;
PXD013615;01335_G04_P013151_S00_N07_R1.raw;no;;;;;;;
PXD013615;01335_G05_P013151_S00_N15_R1.raw;no;;;;;;;
PXD013615;01335_G06_P013151_S00_N23_R1.raw;no;;;;;;;
PXD013615;01335_H01_P013150_S00_N08_R1.raw;no;;;;;;;
PXD013615;01335_H02_P013150_S00_N16_R1.raw;no;;;;;;;
PXD013615;01335_H03_P013150_S00_N24_R1.raw;no;;;;;;;
PXD013615;01335_H04_P013151_S00_N08_R1.raw;no;;;;;;;
PXD013615;01335_H05_P013151_S00_N16_R1.raw;no;;;;;;;
PXD013615;01335_H06_P013151_S00_N24_R1.raw;no;;;;;;;
PXD013615;01336_A01_P013152_S00_N01_R2.raw;no;;;;;;;
PXD013615;01336_A02_P013152_S00_N09_R2.raw;no;;;;;;;
PXD013615;01336_A03_P013152_S00_N17_R2.raw;no;;;;;;;
PXD013615;01336_A04_P013153_S00_N01_R1.raw;no;;;;;;;
PXD013615;01336_A05_P013153_S00_N09_R1.raw;no;;;;;;;
PXD013615;01336_A06_P013153_S00_N17_R1.raw;no;;;;;;;
PXD013615;01336_B01_P013152_S00_N02_R2.raw;no;;;;;;;
PXD013615;01336_B02_P013152_S00_N10_R2.raw;no;;;;;;;
PXD013615;01336_B03_P013152_S00_N18_R2.raw;no;;;;;;;
PXD013615;01336_B04_P013153_S00_N02_R1.raw;no;;;;;;;
PXD013615;01336_B05_P013153_S00_N10_R1.raw;no;;;;;;;
PXD013615;01336_B06_P013153_S00_N18_R1.raw;no;;;;;;;
PXD013615;01336_C01_P013152_S00_N03_R2.raw;no;;;;;;;
PXD013615;01336_C02_P013152_S00_N11_R2.raw;no;;;;;;;
PXD013615;01336_C03_P013152_S00_N19_R2.raw;no;;;;;;;
PXD013615;01336_C04_P013153_S00_N03_R1.raw;no;;;;;;;
PXD013615;01336_C05_P013153_S00_N11_R1.raw;no;;;;;;;
PXD013615;01336_C06_P013153_S00_N19_R1.raw;no;;;;;;;
PXD013615;01336_D01_P013152_S00_N04_R2.raw;no;;;;;;;
PXD013615;01336_D02_P013152_S00_N12_R2.raw;no;;;;;;;
PXD013615;01336_D03_P013152_S00_N20_R2.raw;no;;;;;;;
PXD013615;01336_D04_P013153_S00_N04_R1.raw;no;;;;;;;
PXD013615;01336_D05_P013153_S00_N12_R1.raw;no;;;;;;;
PXD013615;01336_D06_P013153_S00_N20_R1.raw;no;;;;;;;
PXD013615;01336_E01_P013152_S00_N05_R2.raw;no;;;;;;;
PXD013615;01336_E02_P013152_S00_N13_R2.raw;no;;;;;;;
PXD013615;01336_E03_P013152_S00_N21_R2.raw;no;;;;;;;
PXD013615;01336_E04_P013153_S00_N05_R1.raw;no;;;;;;;
PXD013615;01336_E05_P013153_S00_N13_R1.raw;no;;;;;;;
PXD013615;01336_E06_P013153_S00_N21_R1.raw;no;;;;;;;
PXD013615;01336_F01_P013152_S00_N06_R2.raw;no;;;;;;;
PXD013615;01336_F02_P013152_S00_N14_R2.raw;no;;;;;;;
PXD013615;01336_F03_P013152_S00_N22_R2.raw;no;;;;;;;
PXD013615;01336_F04_P013153_S00_N06_R1.raw;no;;;;;;;
PXD013615;01336_F05_P013153_S00_N14_R1.raw;no;;;;;;;
PXD013615;01336_F06_P013153_S00_N22_R1.raw;no;;;;;;;
PXD013615;01336_G01_P013152_S00_N07_R2.raw;no;;;;;;;
PXD013615;01336_G02_P013152_S00_N15_R2.raw;no;;;;;;;
PXD013615;01336_G03_P013152_S00_N23_R2.raw;no;;;;;;;
PXD013615;01336_G04_P013153_S00_N07_R1.raw;no;;;;;;;
PXD013615;01336_G05_P013153_S00_N15_R1.raw;no;;;;;;;
PXD013615;01336_G06_P013153_S00_N23_R1.raw;no;;;;;;;
PXD013615;01336_H01_P013152_S00_N08_R2.raw;no;;;;;;;
PXD013615;01336_H02_P013152_S00_N16_R2.raw;no;;;;;;;
PXD013615;01336_H03_P013152_S00_N24_R2.raw;no;;;;;;;
PXD013615;01336_H04_P013153_S00_N08_R1.raw;no;;;;;;;
PXD013615;01336_H05_P013153_S00_N16_R1.raw;no;;;;;;;
PXD013615;01336_H06_P013153_S00_N24_R1.raw;no;;;;;;;
PXD013615;01337_A01_P013154_S00_N01_R1.raw;no;;;;;;;
PXD013615;01337_A02_P013154_S00_N09_R1.raw;no;;;;;;;
PXD013615;01337_A03_P013154_S00_N17_R1.raw;no;;;;;;;
PXD013615;01337_A04_P013155_S00_N01_R1.raw;no;;;;;;;
PXD013615;01337_A05_P013155_S00_N09_R1.raw;no;;;;;;;
PXD013615;01337_A06_P013155_S00_N17_R1.raw;no;;;;;;;
PXD013615;01337_B01_P013154_S00_N02_R1.raw;no;;;;;;;
PXD013615;01337_B02_P013154_S00_N10_R1.raw;no;;;;;;;
PXD013615;01337_B03_P013154_S00_N18_R1.raw;no;;;;;;;
PXD013615;01337_B04_P013155_S00_N02_R1.raw;no;;;;;;;
PXD013615;01337_B05_P013155_S00_N10_R1.raw;no;;;;;;;
PXD013615;01337_B06_P013155_S00_N18_R1.raw;no;;;;;;;
PXD013615;01337_C01_P013154_S00_N03_R1.raw;no;;;;;;;
PXD013615;01337_C02_P013154_S00_N11_R1.raw;no;;;;;;;
PXD013615;01337_C03_P013154_S00_N19_R1.raw;no;;;;;;;
PXD013615;01337_C04_P013155_S00_N03_R1.raw;no;;;;;;;
PXD013615;01337_C05_P013155_S00_N11_R1.raw;no;;;;;;;
PXD013615;01337_C06_P013155_S00_N19_R1.raw;no;;;;;;;
PXD013615;01337_D01_P013154_S00_N04_R1.raw;no;;;;;;;
PXD013615;01337_D02_P013154_S00_N12_R1.raw;no;;;;;;;
PXD013615;01337_D03_P013154_S00_N20_R1.raw;no;;;;;;;
PXD013615;01337_D04_P013155_S00_N04_R1.raw;no;;;;;;;
PXD013615;01337_D05_P013155_S00_N12_R1.raw;no;;;;;;;
PXD013615;01337_D06_P013155_S00_N20_R1.raw;no;;;;;;;
PXD013615;01337_E01_P013154_S00_N05_R1.raw;no;;;;;;;
PXD013615;01337_E02_P013154_S00_N13_R1.raw;no;;;;;;;
PXD013615;01337_E03_P013154_S00_N21_R1.raw;no;;;;;;;
PXD013615;01337_E04_P013155_S00_N05_R1.raw;no;;;;;;;
PXD013615;01337_E05_P013155_S00_N13_R1.raw;no;;;;;;;
PXD013615;01337_E06_P013155_S00_N21_R1.raw;no;;;;;;;
PXD013615;01337_F01_P013154_S00_N06_R1.raw;no;;;;;;;
PXD013615;01337_F02_P013154_S00_N14_R1.raw;no;;;;;;;
PXD013615;01337_F03_P013154_S00_N22_R1.raw;no;;;;;;;
PXD013615;01337_F04_P013155_S00_N06_R1.raw;no;;;;;;;
PXD013615;01337_F05_P013155_S00_N14_R1.raw;no;;;;;;;
PXD013615;01337_F06_P013155_S00_N22_R1.raw;no;;;;;;;
PXD013615;01337_G01_P013154_S00_N07_R1.raw;no;;;;;;;
PXD013615;01337_G02_P013154_S00_N15_R1.raw;no;;;;;;;
PXD013615;01337_G03_P013154_S00_N23_R1.raw;no;;;;;;;
PXD013615;01337_G04_P013155_S00_N07_R1.raw;no;;;;;;;
PXD013615;01337_G05_P013155_S00_N15_R1.raw;no;;;;;;;
PXD013615;01337_G06_P013155_S00_N23_R1.raw;no;;;;;;;
PXD013615;01337_H01_P013154_S00_N08_R1.raw;no;;;;;;;
PXD013615;01337_H02_P013154_S00_N16_R1.raw;no;;;;;;;
PXD013615;01337_H03_P013154_S00_N24_R1.raw;no;;;;;;;
PXD013615;01337_H04_P013155_S00_N08_R1.raw;no;;;;;;;
PXD013615;01337_H05_P013155_S00_N16_R1.raw;no;;;;;;;
PXD013615;01337_H06_P013155_S00_N24_R1.raw;no;;;;;;;
PXD013615;01338_A01_P013156_S00_N01_R1.raw;no;;;;;;;
PXD013615;01338_A02_P013156_S00_N09_R1.raw;no;;;;;;;
PXD013615;01338_A03_P013156_S00_N17_R1.raw;no;;;;;;;
PXD013615;01338_A04_P013157_S00_N01_R1.raw;no;;;;;;;
PXD013615;01338_A05_P013157_S00_N09_R1.raw;no;;;;;;;
PXD013615;01338_A06_P013157_S00_N17_R1.raw;no;;;;;;;
PXD013615;01338_A07_P013158_S00_N01_R1.raw;no;;;;;;;
PXD013615;01338_A08_P013158_S00_N09_R1.raw;no;;;;;;;
PXD013615;01338_A09_P013158_S00_N17_R1.raw;no;;;;;;;
PXD013615;01338_B01_P013156_S00_N02_R1.raw;no;;;;;;;
PXD013615;01338_B02_P013156_S00_N10_R1.raw;no;;;;;;;
PXD013615;01338_B03_P013156_S00_N18_R1.raw;no;;;;;;;
PXD013615;01338_B04_P013157_S00_N02_R1.raw;no;;;;;;;
PXD013615;01338_B05_P013157_S00_N10_R1.raw;no;;;;;;;
PXD013615;01338_B06_P013157_S00_N18_R1.raw;no;;;;;;;
PXD013615;01338_B07_P013158_S00_N02_R1.raw;no;;;;;;;
PXD013615;01338_B08_P013158_S00_N10_R1.raw;no;;;;;;;
PXD013615;01338_B09_P013158_S00_N18_R1.raw;no;;;;;;;
PXD013615;01338_C01_P013156_S00_N03_R1.raw;no;;;;;;;
PXD013615;01338_C02_P013156_S00_N11_R1.raw;no;;;;;;;
PXD013615;01338_C03_P013156_S00_N19_R1.raw;no;;;;;;;
PXD013615;01338_C04_P013157_S00_N03_R1.raw;no;;;;;;;
PXD013615;01338_C05_P013157_S00_N11_R1.raw;no;;;;;;;
PXD013615;01338_C06_P013157_S00_N19_R1.raw;no;;;;;;;
PXD013615;01338_C07_P013158_S00_N03_R1.raw;no;;;;;;;
PXD013615;01338_C08_P013158_S00_N11_R1.raw;no;;;;;;;
PXD013615;01338_C09_P013158_S00_N19_R1.raw;no;;;;;;;
PXD013615;01338_D01_P013156_S00_N04_R1.raw;no;;;;;;;
PXD013615;01338_D02_P013156_S00_N12_R1.raw;no;;;;;;;
PXD013615;01338_D03_P013156_S00_N20_R1.raw;no;;;;;;;
PXD013615;01338_D04_P013157_S00_N04_R1.raw;no;;;;;;;
PXD013615;01338_D05_P013157_S00_N12_R1.raw;no;;;;;;;
PXD013615;01338_D06_P013157_S00_N20_R1.raw;no;;;;;;;
PXD013615;01338_D07_P013158_S00_N04_R1.raw;no;;;;;;;
PXD013615;01338_D08_P013158_S00_N12_R1.raw;no;;;;;;;
PXD013615;01338_D09_P013158_S00_N20_R1.raw;no;;;;;;;
PXD013615;01338_E01_P013156_S00_N05_R1.raw;no;;;;;;;
PXD013615;01338_E02_P013156_S00_N13_R1.raw;no;;;;;;;
PXD013615;01338_E03_P013156_S00_N21_R1.raw;no;;;;;;;
PXD013615;01338_E04_P013157_S00_N05_R1.raw;no;;;;;;;
PXD013615;01338_E05_P013157_S00_N13_R1.raw;no;;;;;;;
PXD013615;01338_E06_P013157_S00_N21_R1.raw;no;;;;;;;
PXD013615;01338_E07_P013158_S00_N05_R1.raw;no;;;;;;;
PXD013615;01338_E08_P013158_S00_N13_R1.raw;no;;;;;;;
PXD013615;01338_E09_P013158_S00_N21_R1.raw;no;;;;;;;
PXD013615;01338_F01_P013156_S00_N06_R1.raw;no;;;;;;;
PXD013615;01338_F02_P013156_S00_N14_R1.raw;no;;;;;;;
PXD013615;01338_F03_P013156_S00_N22_R1.raw;no;;;;;;;
PXD013615;01338_F04_P013157_S00_N06_R1.raw;no;;;;;;;
PXD013615;01338_F05_P013157_S00_N14_R1.raw;no;;;;;;;
PXD013615;01338_F06_P013157_S00_N22_R1.raw;no;;;;;;;
PXD013615;01338_F07_P013158_S00_N06_R1.raw;no;;;;;;;
PXD013615;01338_F08_P013158_S00_N14_R1.raw;no;;;;;;;
PXD013615;01338_F09_P013158_S00_N22_R1.raw;no;;;;;;;
PXD013615;01338_G01_P013156_S00_N07_R1.raw;no;;;;;;;
PXD013615;01338_G02_P013156_S00_N15_R1.raw;no;;;;;;;
PXD013615;01338_G03_P013156_S00_N23_R1.raw;no;;;;;;;
PXD013615;01338_G04_P013157_S00_N07_R1.raw;no;;;;;;;
PXD013615;01338_G05_P013157_S00_N15_R1.raw;no;;;;;;;
PXD013615;01338_G06_P013157_S00_N23_R1.raw;no;;;;;;;
PXD013615;01338_G07_P013158_S00_N07_R1.raw;no;;;;;;;
PXD013615;01338_G08_P013158_S00_N15_R1.raw;no;;;;;;;
PXD013615;01338_G09_P013158_S00_N23_R1.raw;no;;;;;;;
PXD013615;01338_H01_P013156_S00_N08_R1.raw;no;;;;;;;
PXD013615;01338_H02_P013156_S00_N16_R1.raw;no;;;;;;;
PXD013615;01338_H03_P013156_S00_N24_R1.raw;no;;;;;;;
PXD013615;01338_H04_P013157_S00_N08_R1.raw;no;;;;;;;
PXD013615;01338_H05_P013157_S00_N16_R1.raw;no;;;;;;;
PXD013615;01338_H06_P013157_S00_N24_R1.raw;no;;;;;;;
PXD013615;01338_H07_P013158_S00_N08_R1.raw;no;;;;;;;
PXD013615;01338_H08_P013158_S00_N16_R1.raw;no;;;;;;;
PXD013615;01338_H09_P013158_S00_N24_R1.raw;no;;;;;;;
PXD013615;01386_A01_P014008_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A02_P014010_S00_U01_R2.raw;no;;;;;;;
PXD013615;01386_A03_P014012_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A04_P014014_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A05_P014016_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A06_P014018_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A07_P014020_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A08_P014022_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A09_P014024_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_A10_P014026_S00_U01_R2.raw;no;;;;;;;
PXD013615;01386_A11_P014028_S00_U01_R2.raw;no;;;;;;;
PXD013615;01386_B01_P014008_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B02_P014010_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B03_P014012_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B04_P014014_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B05_P014016_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B06_P014018_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B07_P014020_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B08_P014022_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B09_P014024_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_B10_P014026_S00_U02_R2.raw;no;;;;;;;
PXD013615;01386_B11_P014028_S00_U02_R2.raw;no;;;;;;;
PXD013615;01386_C01_P014008_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C02_P014010_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C03_P014012_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C04_P014014_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C05_P014016_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C06_P014018_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C07_P014020_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C08_P014022_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C09_P014024_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_C10_P014026_S00_U03_R2.raw;no;;;;;;;
PXD013615;01386_C11_P014028_S00_U03_R2.raw;no;;;;;;;
PXD013615;01386_D01_P014008_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D02_P014010_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D03_P014012_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D04_P014014_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D05_P014016_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D06_P014018_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D07_P014020_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D08_P014022_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D09_P014024_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_D10_P014026_S00_U04_R2.raw;no;;;;;;;
PXD013615;01386_D11_P014028_S00_U04_R2.raw;no;;;;;;;
PXD013615;01386_E01_P014009_S00_U01_R2_Test.raw;no;;;;;;;
PXD013615;01386_E02_P014011_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E03_P014013_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E04_P014015_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E05_P014017_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E06_P014019_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E07_P014021_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E08_P014023_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_E09_P014025_S00_U01_R2.raw;no;;;;;;;
PXD013615;01386_E10_P014027_S00_U01_R2.raw;no;;;;;;;
PXD013615;01386_E11_P014029_S00_U01_R1.raw;no;;;;;;;
PXD013615;01386_F01_P014009_S00_U02_R2_Test.raw;no;;;;;;;
PXD013615;01386_F02_P014011_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F03_P014013_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F04_P014015_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F05_P014017_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F06_P014019_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F07_P014021_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F08_P014023_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_F09_P014025_S00_U02_R2.raw;no;;;;;;;
PXD013615;01386_F10_P014027_S00_U02_R2.raw;no;;;;;;;
PXD013615;01386_F11_P014029_S00_U02_R1.raw;no;;;;;;;
PXD013615;01386_G01_P014009_S00_U03_R2_Test.raw;no;;;;;;;
PXD013615;01386_G02_P014011_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G03_P014013_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G04_P014015_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G05_P014017_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G06_P014019_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G07_P014021_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G08_P014023_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_G09_P014025_S00_U03_R2.raw;no;;;;;;;
PXD013615;01386_G10_P014027_S00_U03_R2.raw;no;;;;;;;
PXD013615;01386_G11_P014029_S00_U03_R1.raw;no;;;;;;;
PXD013615;01386_H01_P014009_S00_U04_R2_Test.raw;no;;;;;;;
PXD013615;01386_H02_P014011_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H03_P014013_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H04_P014015_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H05_P014017_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H06_P014019_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H07_P014021_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H08_P014023_S00_U04_R1.raw;no;;;;;;;
PXD013615;01386_H09_P014025_S00_U04_R2.raw;no;;;;;;;
PXD013615;01386_H10_P014027_S00_U04_R2.raw;no;;;;;;;
PXD013615;01386_H11_P014029_S00_U04_R1.raw;no;;;;;;;
PXD013615;01387_A01_P014032_S00_U01_R1.raw;no;;;;;;;
PXD013615;01387_A02_P014034_S00_U01_R1.raw;no;;;;;;;
PXD013615;01387_A03_P014036_S00_U01_R1.raw;no;;;;;;;
PXD013615;01387_A04_P014038_S00_U01_R1.raw;no;;;;;;;
PXD013615;01387_A05_P014040_S00_U01_R1.raw;no;;;;;;;
PXD013615;01387_A06_P014042_S00_U01_R1.raw;no;;;;;;;
