PXD;RAW;cell_line;valid;treated;comment;disease;tissue_type
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX3.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX4.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX5.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_13_supernatant_DMSO_SCX6.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_pellet_DMSO_B.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_pellet_DMSO_C.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_pellet_DMSO_DE.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX12.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX3.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX4.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX5.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_14_supernatant_DMSO_SCX6.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_pellet_DMSO_B.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_pellet_DMSO_C.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_pellet_DMSO_DE.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX12.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX3.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX4.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX5.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_15_supernatant_DMSO_SCX6.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_pellet_DMSO_B.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_pellet_DMSO_C.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_pellet_DMSO_DE.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX12.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX3.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX4.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX5.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_16_supernatant_DMSO_SCX6.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_pellet_DMSO_B.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_pellet_DMSO_C.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_pellet_DMSO_DE.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX12.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX3.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX4.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX5.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_17_supernatant_DMSO_SCX6.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_pellet_DMSO_B.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_pellet_DMSO_C.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_pellet_DMSO_DE.raw;SH-SY5Y;yes;;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX12.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX3.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX4.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX5.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_18_supernatant_DMSO_SCX6.raw;SH-SY5Y;yes/no;;supernatant;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_pellet_SF_B.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_pellet_SF_C.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_pellet_SF_DE.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX12.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX3.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX4.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX5.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_2_supernatant_SF_SCX6.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_pellet_SF_B.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_pellet_SF_C.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_pellet_SF_DE.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX12.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX3.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX4.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX5.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_3_supernatant_SF_SCX6.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_pellet_SF_B.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_pellet_SF_C.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_pellet_SF_DE.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX12.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX3.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX4.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX5.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_4_supernatant_SF_SCX6.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_pellet_SF_B.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_pellet_SF_C.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_pellet_SF_DE.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX12.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX3.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX4.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX5.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_5_supernatant_SF_SCX6.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_pellet_SF_B.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_pellet_SF_C.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_pellet_SF_DE.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_supernatant_SF_SCX12.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_supernatant_SF_SCX3.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_supernatant_SF_SCX4.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_supernatant_SF_SCX6_161214131311.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_6_supernatant_SF_SCX6.raw;SH-SY5Y;yes/no;serum-free starvation;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_pellet_Rapa_B.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_pellet_Rapa_C.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_pellet_Rapa_DE.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_supernatant_Rapa_SCX12.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_supernatant_Rapa_SCX3.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_supernatant_Rapa_SCX4.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_supernatant_Rapa_SCX5.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_7_supernatant_Rapa_SCX6.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_pellet_Rapa_B.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_pellet_Rapa_C.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_pellet_Rapa_DE.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_supernatant_Rapa_SCX12.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_supernatant_Rapa_SCX3.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_supernatant_Rapa_SCX4.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_supernatant_Rapa_SCX5.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_8_supernatant_Rapa_SCX6.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_pellet_Rapa_B.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_pellet_Rapa_C.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_pellet_Rapa_DE.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_supernatant_Rapa_SCX12.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_supernatant_Rapa_SCX3.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_supernatant_Rapa_SCX4.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_supernatant_Rapa_SCX5.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
PXD010538;160923_A12_FullProteome2_WT_9_supernatant_Rapa_SCX6.raw;SH-SY5Y;yes/no;rapamycin;;neuroblastoma;bone marrow
;;;;;;;
PXD002032;20120522_Orbi3_JRW_SA_88_L1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_88_L2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_88_T1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_88_T2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_89_L1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_89_L2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_89_T1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_89_T2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_90_L1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_90_L2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_90_T1_120612131358.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_90_T2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_91_L1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_91_L2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_91_T1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_91_T2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_92_L1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_92_L2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_92_T1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_92_T2_120613063053.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_93_L1.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_93_L2_120613125448.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_93_T1_120613191815.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
PXD002032;20120522_Orbi3_JRW_SA_93_T2.RAW;MDA-MB-231;yes;;L = HMG1-silencing? T = control?;breast adenocarcinoma;breast
;;;;;;;
PXD006614;M411-A01-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A01-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A02-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A02-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A03-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A03-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A04-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A04-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A05-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A05-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A06-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A06-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A07-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A07-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A08-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A08-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A09-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A09-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A10-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-A10-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B01-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B01-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B02-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B02-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B03-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B03-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B04-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B04-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B05-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B05-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B06-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B06-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B07-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B07-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B08-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B08-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B09-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B09-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B10-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-B10-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C01-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C01-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C02-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C02-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C03-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C03-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C04-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C04-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C05-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C05-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C06-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C06-O156-HS-P4569-2.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
PXD006614;M411-C07-O156-HS-P4569-1.raw;KBM7/HAP1;yes;;HS = HAP1, CTB = KBM7?;chronic myeloid leukemia;bone marrow
