PXD;RAW;cell;treated;comment
PXD014381;OE07138.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07139.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07140.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07142.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07143.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07144.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07145.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07147.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07148.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07149.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07150.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07151.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07152.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07154.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07155.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07156.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07157.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07158.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07159.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07575.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07576.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07577.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07578.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07579.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07580.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07581.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07582.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07583.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07584.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07585.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07586.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07587.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07588.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07589.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07590.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07591.raw;SH-SY5Y;untreated, RA or ethanol;
PXD014381;OE07592.raw;SH-SY5Y;untreated, RA or ethanol;
PXD017898;QX10351.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10352.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10353.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10354.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10355.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10356.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10357.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10358.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10359.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10360.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10361.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10362.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10363.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10364.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10365.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10366.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10367.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10368.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10369.raw;TCam-2;ARID1A−−/ARID1A++;
PXD017898;QX10370.raw;TCam-2;ARID1A−−/ARID1A++;
PXD011961;iPS20_1.raw;iPSC;RTT;
PXD011961;iPS20_2.raw;iPSC;RTT;
PXD011961;iPS20_3.raw;iPSC;RTT;
PXD011961;iPS37_1.raw;iPSC;No;
PXD011961;iPS37_2.raw;iPSC;No;
PXD011961;iPS37_3.raw;iPSC;No;
PXD011961;Neu20_1.raw;neuron;RTT;
PXD011961;Neu20_2.raw;neuron;RTT;
PXD011961;Neu20_3.raw;neuron;RTT;
PXD011961;Neu20_4.raw;neuron;RTT;
PXD011961;Neu37_1.raw;neuron;No;
PXD011961;Neu37_2.raw;neuron;No;
PXD011961;Neu37_3.raw;neuron;No;
PXD011961;NPC20_1.raw;hNPC;RTT;
PXD011961;NPC20_2.raw;hNPC;RTT;
PXD011961;NPC20_3.raw;hNPC;RTT;
PXD011961;NPC37_1.raw;hNPC;No;
PXD011961;NPC37_2.raw;hNPC;No;
PXD011961;NPC37_3.raw;hNPC;No;
PXD016119;Service_Tyers_280519_10a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC212;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_10b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC213;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_10c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC214;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_11a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC215;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_11b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC216;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_11c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC217;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_12a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC218;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_12b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC219;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_12c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC220;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_13a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC221;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_13b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC222;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_13c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC223;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_14a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC224;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_14b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC225;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_14c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC226;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_1a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC227;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_1b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC228;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_1c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC229;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_2a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC230;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_2b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC231;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_2c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC232;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_3a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC233;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_3b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC234;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_3c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC235;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_4a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC236;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_4b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC237;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_4c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC238;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_5a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC239;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_5b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC240;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_5c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC241;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_6a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC242;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_6b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC243;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_6c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC244;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_7a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC245;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_7b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC246;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_7c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC247;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_8a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC248;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_8b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC249;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_8c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC250;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_9a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC251;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_9b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC252;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280519_9c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC253;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_1a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC254;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_1b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC255;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_1c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC256;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_2a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC257;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_2b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC258;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_2c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC259;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_3a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC260;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_3b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC261;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_3c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC262;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_4a.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC263;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_4b.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC264;which one S. aureus and NALM6?
PXD016119;Service_Tyers_280619_4c.raw;NALM6;CLPP-KO, CLPP-WT/DMSO, ONC265;which one S. aureus and NALM6?
PXD001898;Subject4_rep3_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep3_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep4_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep5_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep4_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep3_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep3_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep3_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep6_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep3_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep4_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep5_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep3_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep4_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep5_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep4_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep5_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep6_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep5_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep5_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep4_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep5_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep6_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep5_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep6_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep3_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep4_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep4_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep4_021213_Fx600mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep3_021213_Fx300mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep3_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep5_021213_Fx50mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep4_021213_Fx75mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject4_rep6_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD001898;Subject3_rep5_021213_Fx100mM;B-LCL;MAP isolation;Isolation
PXD006095;100815_MM_ABPP_H1993_BEZ_DDA3;H1993 lung cancer;BEX-235;Shotgun
PXD006095;093015_MM_ABPP_H1993_CRIZO_lysate_DDA2;H1993 lung cancer;crizotinib;Shotgun
PXD006095;093015_MM_ABPP_H1993_DASAT_lysate_DDA1;H1993 lung cancer;dasatinib;Shotgun
PXD006095;093015_MM_ABPP_H1993_ERLOT_lysate_DDA2;H1993 lung cancer;erlotinib;Shotgun
PXD006095;100815_MM_ABPP_H1993_CRIZO_DDA3;H1993 lung cancer;crizotinib;Shotgun
PXD006095;093015_MM_ABPP_H1993_CRIZO_DDA1;H1993 lung cancer;crizotinib;Shotgun
PXD006095;093015_MM_ABPP_H1993_CRIZO_lysate_DDA1;H1993 lung cancer;crizotinib;Shotgun
PXD006095;100815_MM_ABPP_H1993_DMSO_DDA3_new;H1993 lung cancer;DMSO;Shotgun
PXD006095;093015_MM_ABPP_H1993_CRIZO_DDA2;H1993 lung cancer;crizotinib;Shotgun
PXD006095;100815_MM_ABPP_H1993_DMSO_DDA2_new;H1993 lung cancer;DMSO;Shotgun
PXD006095;093015_MM_ABPP_H1993_BEZ_DDA1;H1993 lung cancer;BEX-235;Shotgun
PXD006095;100815_MM_ABPP_H1993_DASAT_lysate_DDA3;H1993 lung cancer;dasatinib;Shotgun
PXD006095;093015_MM_ABPP_H1993_BEZ_DDA2;H1993 lung cancer;BEX-235;Shotgun
PXD006095;093015_MM_ABPP_H1993_DASAT_lysate_DDA2;H1993 lung cancer;dasatinib;Shotgun
PXD006095;100815_MM_ABPP_H1993_ERLOT_lysate_DDA3;H1993 lung cancer;erlotinib;Shotgun
PXD006095;093015_MM_ABPP_H1993_ERLOT_lysate_DDA1;H1993 lung cancer;erlotinib;Shotgun
PXD006095;100815_MM_ABPP_H1993_DMSO_DDA1_new;H1993 lung cancer;DMSO;Shotgun
PXD006095;100815_MM_ABPP_H1993_CRIZO_lysate_DDA3;H1993 lung cancer;crizotinib;Shotgun
PXD003587;FUS02236_APAP_3;HepG2/C3A;spheroids + acetaminophen treatment;Shotgun
PXD003587;FUS02234_APAP_1;HepG2/C3A;spheroids + acetaminophen treatment;Shotgun
PXD003587;FUS02233_C_3;HepG2/C3A;spheroids + acetaminophen treatment;Control
PXD003587;FUS02231_C_1;HepG2/C3A;spheroids + acetaminophen treatment;Control
PXD003587;FUS02235_APAP_2;HepG2/C3A;spheroids + acetaminophen treatment;Shotgun
PXD003587;FUS02232_C_2;HepG2/C3A;spheroids + acetaminophen treatment;Control
PXD006386;17;Huh7.5;GL22;LFQ
PXD006386;10;Huh7.5;GL22;LFQ
PXD006386;1;Huh7.5;GL22;LFQ
PXD006386;16;Huh7.5;GL22;LFQ
PXD006386;13;Huh7.5;GL22;LFQ
PXD006386;3;Huh7.5;GL22;LFQ
PXD006386;2;Huh7.5;GL22;LFQ
PXD006386;12;Huh7.5;GL22;LFQ
PXD006386;6;Huh7.5;GL22;LFQ
PXD006386;18;Huh7.5;GL22;LFQ
PXD006386;15;Huh7.5;GL22;LFQ
PXD006386;11;Huh7.5;GL22;LFQ
PXD006386;9;Huh7.5;GL22;LFQ
PXD006386;14;Huh7.5;GL22;LFQ
PXD006386;5;Huh7.5;GL22;LFQ
PXD006386;8;Huh7.5;GL22;LFQ
PXD006386;4;Huh7.5;GL22;LFQ
PXD006386;7;Huh7.5;GL22;LFQ
PXD015571;20181130_PAK451-b2KO3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b2S_C3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b2S_KO2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b1C3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b1KO2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b2C2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b2KO1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b2KO2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b2S_C1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_KO2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b1C2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_KO3_20181218125716;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b2C1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b2S_KO1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_C1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b2S_KO3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b1C1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_C2_20181216000514;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_C3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b1KO3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b1KO1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b2S_C2;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_KO1;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181130_PAK451-b2C3_20181202152656;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD015571;20181213_PAK451_b1S_KO3;iPSC induced to neuronal progenitor cells;iPSC induction;LFQ
PXD005650;Jurkat_Stimulated_TiO2_15cm_3um_Column_R2;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_3um_Column_R5;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_15cm_3um_Column_R5;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_1_9um_Column_R4;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_3um_Column_R5;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_1_9um_Column_R4;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_3um_Column_R4;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_3um_Column_R2;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_3um_Column_R3;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_15cm_3um_Column_R4;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_3um_Column_R2;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_1_9um_Column_R5;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_3um_Column_R3;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_15cm_3um_Column_R4;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Control_TiO2_15cm_3um_Column_R5;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_15cm_3um_Column_R2;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_3um_Column_R4;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_1_9um_Column_R2;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_1_9um_Column_R5;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_1_9um_Column_R3;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_15cm_3um_Column_R1;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Stimulated_TiO2_15cm_3um_Column_R1;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Control_TiO2_15cm_3um_Column_R3;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_1_9um_Column_R1;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_1_9um_Column_R1;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_15cm_3um_Column_R3;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_1_9um_Column_R3;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_1_9um_Column_R2;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD005650;Jurkat_Control_TiO2_50cm_3um_Column_R1;Jurkat clone E6-1;No;LFQ
PXD005650;Jurkat_Stimulated_TiO2_50cm_3um_Column_R1;Jurkat clone E6-1;CD3/4 stimulation;LFQ
PXD006590;JVM-13_ne_2a;JVM-13;Nuclear proteins isolated;Shotgun
PXD006590;JVM-13_ne_3b;JVM-13;Nuclear proteins isolated;Shotgun
PXD006590;JVM-13_ne_1a;JVM-13;Nuclear proteins isolated;Shotgun
PXD006590;JVM-13_ne_2b;JVM-13;Nuclear proteins isolated;Shotgun
PXD006590;JVM-13_ne_1b;JVM-13;Nuclear proteins isolated;Shotgun
PXD006590;JVM-13_ne_3a;JVM-13;Nuclear proteins isolated;Shotgun
PXD006591;JVM-13_cyt_3a;JVM-13;Cytosolic proteins isolated;Shotgun
PXD006591;JVM-13_cyt_2b;JVM-13;Cytosolic proteins isolated;Shotgun
PXD006591;JVM-13_cyt_2a;JVM-13;Cytosolic proteins isolated;Shotgun
PXD006591;JVM-13_cyt_1b;JVM-13;Cytosolic proteins isolated;Shotgun
PXD006591;JVM-13_cyt_3b;JVM-13;Cytosolic proteins isolated;Shotgun
PXD006591;JVM-13_cyt_1a;JVM-13;Cytosolic proteins isolated;Shotgun
PXD002842;FASP_A_01;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_2_02;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_B_01;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_2_01;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_A_02;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_B_02;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_1_02;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD002842;FASP_1_01;LAN5 neuroblastoma cell;incubated with (rAβ42);shotgun
PXD007671;2016_0321_38_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_33_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_30_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_41_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_27_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_34_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_37_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_35_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_29_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_36_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_41_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_37_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
