,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
531,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_6,yes,HeLa,adenocarcinoma,cervix,/,/,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_6.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_6.mgf.gzip.ionbot.csv
532,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_7,yes,HeLa,adenocarcinoma,cervix,/,/,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_7.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_7.mgf.gzip.ionbot.csv
533,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_8,yes,HeLa,adenocarcinoma,cervix,/,/,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_8.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_8.mgf.gzip.ionbot.csv
534,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_9,yes,HeLa,adenocarcinoma,cervix,/,/,5,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_9.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_9.mgf.gzip.ionbot.csv
535,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_1,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_1.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_1.mgf.gzip.ionbot.csv
536,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_10,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_10.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_10.mgf.gzip.ionbot.csv
537,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_11,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_11.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_11.mgf.gzip.ionbot.csv
538,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_2,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_2.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_2.mgf.gzip.ionbot.csv
539,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_3,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_3.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_3.mgf.gzip.ionbot.csv
540,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_39_2,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_39_2.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_39_2.mgf.gzip.ionbot.csv
541,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_5,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_5.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_5.mgf.gzip.ionbot.csv
542,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_6,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_6.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_6.mgf.gzip.ionbot.csv
543,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_7,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_7.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_7.mgf.gzip.ionbot.csv
544,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_8,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_8.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_8.mgf.gzip.ionbot.csv
545,PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_9,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_9.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_9.mgf.gzip.ionbot.csv
546,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_12,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_12.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_12.mgf.gzip.ionbot.csv
547,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_13,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_13.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_13.mgf.gzip.ionbot.csv
548,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_14,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_14.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_14.mgf.gzip.ionbot.csv
549,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_15,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_15.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_15.mgf.gzip.ionbot.csv
550,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_16,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_16.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_16.mgf.gzip.ionbot.csv
551,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_17,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_17.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_17.mgf.gzip.ionbot.csv
552,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_18,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_18.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_18.mgf.gzip.ionbot.csv
553,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_19,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_19.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_19.mgf.gzip.ionbot.csv
554,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_20,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_20.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_20.mgf.gzip.ionbot.csv
555,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_21,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_21.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_21.mgf.gzip.ionbot.csv
556,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_22,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_22.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_22.mgf.gzip.ionbot.csv
557,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_23,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_23.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_23.mgf.gzip.ionbot.csv
558,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_24,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_24.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_24.mgf.gzip.ionbot.csv
559,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_25,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_25.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_25.mgf.gzip.ionbot.csv
560,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_26,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_26.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_26.mgf.gzip.ionbot.csv
561,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_27,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_27.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_27.mgf.gzip.ionbot.csv
562,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_28,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_28.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_28.mgf.gzip.ionbot.csv
563,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_29,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_29.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_29.mgf.gzip.ionbot.csv
564,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_30,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_30.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_30.mgf.gzip.ionbot.csv
565,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_31,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_31.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_31.mgf.gzip.ionbot.csv
566,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_32,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_32.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_32.mgf.gzip.ionbot.csv
567,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_33,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_33.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_33.mgf.gzip.ionbot.csv
568,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_34,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_34.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_34.mgf.gzip.ionbot.csv
569,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_35,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_35.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_35.mgf.gzip.ionbot.csv
570,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_36,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_36.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_36.mgf.gzip.ionbot.csv
571,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_37,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_37.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_37.mgf.gzip.ionbot.csv
572,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_38,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_38.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_38.mgf.gzip.ionbot.csv
573,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_39,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_39.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_39.mgf.gzip.ionbot.csv
574,PXD004452,20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_4,yes,HeLa,adenocarcinoma,cervix,/,/,6,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_4.mgf.gzip/20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_4.mgf.gzip.ionbot.csv
575,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_1,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_1.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_1.mgf.gzip.ionbot.csv
576,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_10,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_10.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_10.mgf.gzip.ionbot.csv
577,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_11,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_11.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_11.mgf.gzip.ionbot.csv
578,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_12,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_12.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_12.mgf.gzip.ionbot.csv
579,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_13,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_13.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_13.mgf.gzip.ionbot.csv
580,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_14,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_14.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_14.mgf.gzip.ionbot.csv
581,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_15,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_15.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_15.mgf.gzip.ionbot.csv
582,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_16,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_16.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_16.mgf.gzip.ionbot.csv
583,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_17,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_17.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_17.mgf.gzip.ionbot.csv
584,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_18,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_18.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_18.mgf.gzip.ionbot.csv
585,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_19,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_19.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_19.mgf.gzip.ionbot.csv
586,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_2,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_2.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_2.mgf.gzip.ionbot.csv
587,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_20,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_20.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_20.mgf.gzip.ionbot.csv
588,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_21,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_21.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_21.mgf.gzip.ionbot.csv
589,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_22,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_22.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_22.mgf.gzip.ionbot.csv
590,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_23,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_23.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_23.mgf.gzip.ionbot.csv
591,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_24,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_24.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_24.mgf.gzip.ionbot.csv
592,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_25,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_25.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_25.mgf.gzip.ionbot.csv
593,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_26,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_26.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_26.mgf.gzip.ionbot.csv
594,PXD004452,20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_27,yes,A549,adenocarcinoma,lung,/,/,7,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_27.mgf.gzip/20151020_QE3_UPLC8_DBJ_SA_A549_Rep2_46frac_27.mgf.gzip.ionbot.csv
