PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,all_PSM,sign_PSM,peptides,proteins
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_33,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_33.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_33.mgf.gzip.ionbot.csv,4,/,cervix,/,5880,873,269,178
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_34,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_34.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_34.mgf.gzip.ionbot.csv,4,/,cervix,/,5774,833,265,160
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_35,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_35.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_35.mgf.gzip.ionbot.csv,4,/,cervix,/,6638,988,330,183
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_36,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_36.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_36.mgf.gzip.ionbot.csv,4,/,cervix,/,6758,1042,362,184
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_37,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_37.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_37.mgf.gzip.ionbot.csv,4,/,cervix,/,5882,893,244,153
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_38,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_38.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_38.mgf.gzip.ionbot.csv,4,/,cervix,/,0,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_39,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_39.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_39.mgf.gzip.ionbot.csv,4,/,cervix,/,16471,2467,798,350
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_4.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_4.mgf.gzip.ionbot.csv,4,/,cervix,/,173,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_5.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_5.mgf.gzip.ionbot.csv,4,/,cervix,/,0,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_6.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_6.mgf.gzip.ionbot.csv,4,/,cervix,/,0,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_7,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_7.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_7.mgf.gzip.ionbot.csv,4,/,cervix,/,0,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_8.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_8.mgf.gzip.ionbot.csv,4,/,cervix,/,0,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_9,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_9.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_9.mgf.gzip.ionbot.csv,4,/,cervix,/,0,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_1,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_1.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_1.mgf.gzip.ionbot.csv,5,/,cervix,/,5137,918,262,123
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_10,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_10.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_10.mgf.gzip.ionbot.csv,5,/,cervix,/,44653,7178,2753,798
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_11.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_11.mgf.gzip.ionbot.csv,5,/,cervix,/,45569,7621,2648,850
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_12,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_12.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_12.mgf.gzip.ionbot.csv,5,/,cervix,/,47945,8026,2941,863
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_13,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_13.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_13.mgf.gzip.ionbot.csv,5,/,cervix,/,52010,8534,3519,964
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_14,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_14.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_14.mgf.gzip.ionbot.csv,5,/,cervix,/,54896,8949,3631,991
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_15,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_15.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_15.mgf.gzip.ionbot.csv,5,/,cervix,/,51234,8716,3464,1024
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_16,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_16.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_16.mgf.gzip.ionbot.csv,5,/,cervix,/,56974,9666,3847,1127
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_17,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_17.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_17.mgf.gzip.ionbot.csv,5,/,cervix,/,56859,10255,3909,1189
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_18,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_18.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_18.mgf.gzip.ionbot.csv,5,/,cervix,/,61335,10488,3680,1189
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_19,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_19.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_19.mgf.gzip.ionbot.csv,5,/,cervix,/,86498,13394,5046,1426
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_2,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_2.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_2.mgf.gzip.ionbot.csv,5,/,cervix,/,20519,3101,1132,411
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_20,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_20.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_20.mgf.gzip.ionbot.csv,5,/,cervix,/,90614,15035,5568,1410
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_21,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_21.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_21.mgf.gzip.ionbot.csv,5,/,cervix,/,86437,13902,4717,1368
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_22,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_22.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_22.mgf.gzip.ionbot.csv,5,/,cervix,/,93646,15643,5310,1458
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_23,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_23.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_23.mgf.gzip.ionbot.csv,5,/,cervix,/,87892,14433,4871,1416
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_24,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_24.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_24.mgf.gzip.ionbot.csv,5,/,cervix,/,90992,15059,5257,1448
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_25,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_25.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_25.mgf.gzip.ionbot.csv,5,/,cervix,/,79952,13160,4842,1416
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_26,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_26.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_26.mgf.gzip.ionbot.csv,5,/,cervix,/,86990,14762,4763,1489
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_27,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_27.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_27.mgf.gzip.ionbot.csv,5,/,cervix,/,97079,16016,5313,1491
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_28,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_28.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_28.mgf.gzip.ionbot.csv,5,/,cervix,/,74386,12826,4329,1368
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_29,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_29.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_29.mgf.gzip.ionbot.csv,5,/,cervix,/,70969,11860,4307,1244
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_3.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_3.mgf.gzip.ionbot.csv,5,/,cervix,/,1103,0,0,0
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_30,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_30.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_30.mgf.gzip.ionbot.csv,5,/,cervix,/,77131,12960,4607,1239
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_31,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_31.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_31.mgf.gzip.ionbot.csv,5,/,cervix,/,84734,14247,4820,1317
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_32,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_32.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_32.mgf.gzip.ionbot.csv,5,/,cervix,/,78589,12933,4348,1296
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_33,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_33.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_33.mgf.gzip.ionbot.csv,5,/,cervix,/,77737,12909,3979,1232
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_34,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_34.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_34.mgf.gzip.ionbot.csv,5,/,cervix,/,70419,11574,3712,1211
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_35,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_35.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_35.mgf.gzip.ionbot.csv,5,/,cervix,/,69400,11377,3451,1089
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_36,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_36.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_36.mgf.gzip.ionbot.csv,5,/,cervix,/,69089,11391,3766,1136
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_37,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_37.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_37.mgf.gzip.ionbot.csv,5,/,cervix,/,68229,11022,3713,1119
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_38,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_38.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_38.mgf.gzip.ionbot.csv,5,/,cervix,/,100706,16459,5493,1552
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_39,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_39.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_39.mgf.gzip.ionbot.csv,5,/,cervix,/,162947,26228,8691,2027
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_4,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_4.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_4.mgf.gzip.ionbot.csv,5,/,cervix,/,23709,3885,1584,463
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_5.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_5.mgf.gzip.ionbot.csv,5,/,cervix,/,41562,6791,2785,670
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_6.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_6.mgf.gzip.ionbot.csv,5,/,cervix,/,35679,5578,2357,702
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_7,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_7.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_7.mgf.gzip.ionbot.csv,5,/,cervix,/,31491,4558,1980,685
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_8.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_8.mgf.gzip.ionbot.csv,5,/,cervix,/,35991,5489,1992,691
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_9,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_9.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_LysC_9.mgf.gzip.ionbot.csv,5,/,cervix,/,42062,6613,2721,816
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_1,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_1.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_1.mgf.gzip.ionbot.csv,6,/,cervix,/,7899,1223,453,269
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_10,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_10.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_10.mgf.gzip.ionbot.csv,6,/,cervix,/,39767,6290,2198,959
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_11,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_11.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_11.mgf.gzip.ionbot.csv,6,/,cervix,/,58343,9605,3505,1171
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_2,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_2.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_2.mgf.gzip.ionbot.csv,6,/,cervix,/,24886,3758,1410,541
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_3,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_3.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_3.mgf.gzip.ionbot.csv,6,/,cervix,/,1437,254,89,46
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_39_2,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_39_2.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_39_2.mgf.gzip.ionbot.csv,6,/,cervix,/,80394,12317,3778,1216
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_5,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_5.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_5.mgf.gzip.ionbot.csv,6,/,cervix,/,45617,7676,3171,886
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_6,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_6.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_6.mgf.gzip.ionbot.csv,6,/,cervix,/,46434,7140,2812,915
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_7,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_7.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_7.mgf.gzip.ionbot.csv,6,/,cervix,/,36280,5249,1948,801
PXD004452,20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_8,yes,HeLa,adenocarcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_8.mgf.gzip/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_Trypsin_8.mgf.gzip.ionbot.csv,6,/,cervix,/,45902,7134,2575,945
