,PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,parser_fails
866,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_20,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_20.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_20.mgf.gzip.ionbot.csv,9,/,kidney,/,no
867,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_21,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_21.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_21.mgf.gzip.ionbot.csv,9,/,kidney,/,no
868,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_22,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_22.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_22.mgf.gzip.ionbot.csv,9,/,kidney,/,no
869,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_23,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_23.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_23.mgf.gzip.ionbot.csv,9,/,kidney,/,no
870,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_24,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_24.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_24.mgf.gzip.ionbot.csv,9,/,kidney,/,no
871,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_25,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_25.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_25.mgf.gzip.ionbot.csv,9,/,kidney,/,no
872,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_26,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_26.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_26.mgf.gzip.ionbot.csv,9,/,kidney,/,no
873,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_27,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_27.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_27.mgf.gzip.ionbot.csv,9,/,kidney,/,no
874,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_28,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_28.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_28.mgf.gzip.ionbot.csv,9,/,kidney,/,no
875,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_29,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_29.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_29.mgf.gzip.ionbot.csv,9,/,kidney,/,no
876,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_3,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_3.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_3.mgf.gzip.ionbot.csv,9,/,kidney,/,no
877,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_30,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_30.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_30.mgf.gzip.ionbot.csv,9,/,kidney,/,no
878,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_31,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_31.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_31.mgf.gzip.ionbot.csv,9,/,kidney,/,no
879,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_32,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_32.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_32.mgf.gzip.ionbot.csv,9,/,kidney,/,no
880,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_33,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_33.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_33.mgf.gzip.ionbot.csv,9,/,kidney,/,no
881,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_34,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_34.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_34.mgf.gzip.ionbot.csv,9,/,kidney,/,no
882,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_35,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_35.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_35.mgf.gzip.ionbot.csv,9,/,kidney,/,no
883,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_36,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_36.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_36.mgf.gzip.ionbot.csv,9,/,kidney,/,no
884,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_37,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_37.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_37.mgf.gzip.ionbot.csv,9,/,kidney,/,no
885,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_38,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_38.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_38.mgf.gzip.ionbot.csv,9,/,kidney,/,no
886,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_39,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_39.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_39.mgf.gzip.ionbot.csv,9,/,kidney,/,no
887,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_4,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_4.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_4.mgf.gzip.ionbot.csv,9,/,kidney,/,no
888,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_40,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_40.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_40.mgf.gzip.ionbot.csv,9,/,kidney,/,no
889,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_41,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_41.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_41.mgf.gzip.ionbot.csv,9,/,kidney,/,no
890,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_42,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_42.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_42.mgf.gzip.ionbot.csv,9,/,kidney,/,no
891,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_43,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_43.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_43.mgf.gzip.ionbot.csv,9,/,kidney,/,no
892,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_44,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_44.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_44.mgf.gzip.ionbot.csv,9,/,kidney,/,no
893,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_45,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_45.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_45.mgf.gzip.ionbot.csv,9,/,kidney,/,no
894,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_46,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_46.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_46.mgf.gzip.ionbot.csv,9,/,kidney,/,no
895,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_5,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_5.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_5.mgf.gzip.ionbot.csv,9,/,kidney,/,no
896,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_6,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_6.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_6.mgf.gzip.ionbot.csv,9,/,kidney,/,no
897,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_7,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_7.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_7.mgf.gzip.ionbot.csv,9,/,kidney,/,no
898,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_8,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_8.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_8.mgf.gzip.ionbot.csv,9,/,kidney,/,no
899,PXD004452,20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_9,yes,HEK293,healthy,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_9.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_293_REP2_46frac_9.mgf.gzip.ionbot.csv,9,/,kidney,/,no
900,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_1,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_1.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_1.mgf.gzip.ionbot.csv,10,/,colon,/,no
901,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_10,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_10.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_10.mgf.gzip.ionbot.csv,10,/,colon,/,no
902,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_11,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_11.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_11.mgf.gzip.ionbot.csv,10,/,colon,/,no
903,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_12,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_12.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_12.mgf.gzip.ionbot.csv,10,/,colon,/,no
904,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_13,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_13.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_13.mgf.gzip.ionbot.csv,10,/,colon,/,no
905,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_14,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_14.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_14.mgf.gzip.ionbot.csv,10,/,colon,/,no
906,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_15,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_15.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_15.mgf.gzip.ionbot.csv,10,/,colon,/,no
907,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_16,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_16.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_16.mgf.gzip.ionbot.csv,10,/,colon,/,no
908,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_17,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_17.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_17.mgf.gzip.ionbot.csv,10,/,colon,/,no
909,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_18,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_18.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_18.mgf.gzip.ionbot.csv,10,/,colon,/,no
910,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_19,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_19.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_19.mgf.gzip.ionbot.csv,10,/,colon,/,no
911,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_2,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_2.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_2.mgf.gzip.ionbot.csv,10,/,colon,/,no
912,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_20,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_20.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_20.mgf.gzip.ionbot.csv,10,/,colon,/,no
913,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_21,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_21.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_21.mgf.gzip.ionbot.csv,10,/,colon,/,no
914,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_22,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_22.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_22.mgf.gzip.ionbot.csv,10,/,colon,/,no
915,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_23,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_23.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_23.mgf.gzip.ionbot.csv,10,/,colon,/,no
916,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_24,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_24.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_24.mgf.gzip.ionbot.csv,10,/,colon,/,no
917,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_25,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_25.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_25.mgf.gzip.ionbot.csv,10,/,colon,/,no
918,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_26,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_26.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_26.mgf.gzip.ionbot.csv,10,/,colon,/,no
919,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_27,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_27.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_27.mgf.gzip.ionbot.csv,10,/,colon,/,no
920,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_28,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_28.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_28.mgf.gzip.ionbot.csv,10,/,colon,/,no
921,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_29,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_29.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_29.mgf.gzip.ionbot.csv,10,/,colon,/,no
922,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_3,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_3.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_3.mgf.gzip.ionbot.csv,10,/,colon,/,no
923,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_30,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_30.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_30.mgf.gzip.ionbot.csv,10,/,colon,/,no
924,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_31,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_31.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_31.mgf.gzip.ionbot.csv,10,/,colon,/,no
925,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_32,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_32.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_32.mgf.gzip.ionbot.csv,10,/,colon,/,no
926,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_33,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_33.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_33.mgf.gzip.ionbot.csv,10,/,colon,/,no
927,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_34,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_34.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_34.mgf.gzip.ionbot.csv,10,/,colon,/,no
928,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_35,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_35.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_35.mgf.gzip.ionbot.csv,10,/,colon,/,no
929,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_36,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_36.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_36.mgf.gzip.ionbot.csv,10,/,colon,/,no
930,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_37,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_37.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_37.mgf.gzip.ionbot.csv,10,/,colon,/,no
931,PXD004452,20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_38,yes,HCT116,carcinoma,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_38.mgf.gzip/20151022_QE5_UPLC10_DBJ_SA_HCT116_REP1_46frac_38.mgf.gzip.ionbot.csv,10,/,colon,/,no
