,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path,ionbot_version
890,PXD000426,V15008_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr13,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15008_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr13.mgf.gzip/V15008_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr13.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
891,PXD000426,V15009_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr14,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15009_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr14.mgf.gzip/V15009_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr14.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
892,PXD000426,V15010_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr15,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15010_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr15.mgf.gzip/V15010_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr15.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
893,PXD000426,V15011_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr16,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15011_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr16.mgf.gzip/V15011_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr16.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
894,PXD000426,V15012_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr15,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15012_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr15.mgf.gzip/V15012_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr15.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
895,PXD000426,V15013_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr16,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15013_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr16.mgf.gzip/V15013_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr16.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
896,PXD000426,V15014_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr17,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15014_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr17.mgf.gzip/V15014_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr17.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
897,PXD000426,V15015_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr18,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15015_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr18.mgf.gzip/V15015_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr18.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
898,PXD000426,V15016_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr17,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15016_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr17.mgf.gzip/V15016_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr17.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
899,PXD000426,V15017_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr18,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15017_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr18.mgf.gzip/V15017_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr18.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
900,PXD000426,V15018_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr19,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15018_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr19.mgf.gzip/V15018_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr19.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
901,PXD000426,V15019_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr20,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15019_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr20.mgf.gzip/V15019_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr20.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
902,PXD000426,V15020_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr19,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15020_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr19.mgf.gzip/V15020_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr19.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
903,PXD000426,V15021_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr20,yes,Jurkat,T-cell leukemia,blood,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD000426/IONBOT_v0.8.0/V15021_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr20.mgf.gzip/V15021_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr20.mgf.gzip.ionbot.csv,IONBOT_v0.8.0
904,PXD007759,P15452_D_ZHI,yes,U87,glioblastoma,brain,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD007759/IONBOT_v0.6.2/P15452_D_ZHI.mgf.ionbot.csv,IONBOT_v0.6.2
905,PXD007759,P15452_D_ZHI_151114034033,yes,U87,glioblastoma,brain,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD007759/IONBOT_v0.6.2/P15452_D_ZHI_151114034033.mgf.ionbot.csv,IONBOT_v0.6.2
906,PXD007759,P15452_D_ZHI_151114064020,yes,U87,glioblastoma,brain,/,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD007759/IONBOT_v0.6.2/P15452_D_ZHI_151114064020.mgf.ionbot.csv,IONBOT_v0.6.2
907,PXD007759,P15452_T_ZHI,yes,U87,glioblastoma,brain,Temozolomide,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD007759/IONBOT_v0.6.2/P15452_T_ZHI.mgf.ionbot.csv,IONBOT_v0.6.2
908,PXD007759,P15452_T_ZHI_151113094012,yes,U87,glioblastoma,brain,Temozolomide,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD007759/IONBOT_v0.6.2/P15452_T_ZHI_151113094012.mgf.ionbot.csv,IONBOT_v0.6.2
909,PXD007759,P15452_T_ZHI_151113124048,yes,U87,glioblastoma,brain,Temozolomide,/,unk,/home/compomics/mounts/conode54/pride/PRIDE_DATA/PXD007759/IONBOT_v0.6.2/P15452_T_ZHI_151113124048.mgf.ionbot.csv,IONBOT_v0.6.2
910,PXD018066,CFP_HT29_28m_1,yes,HT29,adenocarcinoma,colon,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018066/IONBOT_v0.6.3/CFP_HT29_28m_1.mgf.ionbot.csv,IONBOT_v0.6.3
911,PXD018066,CFP_HT29_28m_2,yes,HT29,adenocarcinoma,colon,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018066/IONBOT_v0.6.3/CFP_HT29_28m_2.mgf.ionbot.csv,IONBOT_v0.6.3
912,PXD018066,CFP_HT29_28m_3,yes,HT29,adenocarcinoma,colon,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD018066/IONBOT_v0.6.3/CFP_HT29_28m_3.mgf.ionbot.csv,IONBOT_v0.6.3
913,PXD017391,20190828_Lumos_ML_NP_EXP1_M0_Rep1,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M0_Rep1.mgf.ionbot.csv,IONBOT_v0.6.3
914,PXD017391,20190828_Lumos_ML_NP_EXP1_M0_Rep2,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M0_Rep2.mgf.ionbot.csv,IONBOT_v0.6.3
915,PXD017391,20190828_Lumos_ML_NP_EXP1_M0_Rep3,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M0_Rep3.mgf.ionbot.csv,IONBOT_v0.6.3
916,PXD017391,20190828_Lumos_ML_NP_EXP1_M1_48h_Rep1,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M1_48h_Rep1.mgf.ionbot.csv,IONBOT_v0.6.3
917,PXD017391,20190828_Lumos_ML_NP_EXP1_M1_48h_Rep2,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M1_48h_Rep2.mgf.ionbot.csv,IONBOT_v0.6.3
918,PXD017391,20190828_Lumos_ML_NP_EXP1_M1_48h_Rep3,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M1_48h_Rep3.mgf.ionbot.csv,IONBOT_v0.6.3
919,PXD017391,20190828_Lumos_ML_NP_EXP1_M1_6h_Rep1,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M1_6h_Rep1.mgf.ionbot.csv,IONBOT_v0.6.3
920,PXD017391,20190828_Lumos_ML_NP_EXP1_M1_6h_Rep2,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M1_6h_Rep2.mgf.ionbot.csv,IONBOT_v0.6.3
921,PXD017391,20190828_Lumos_ML_NP_EXP1_M1_6h_Rep3,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M1_6h_Rep3.mgf.ionbot.csv,IONBOT_v0.6.3
922,PXD017391,20190828_Lumos_ML_NP_EXP1_M2_24h_Rep1,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M2_24h_Rep1.mgf.ionbot.csv,IONBOT_v0.6.3
923,PXD017391,20190828_Lumos_ML_NP_EXP1_M2_24h_Rep2,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M2_24h_Rep2.mgf.ionbot.csv,IONBOT_v0.6.3
924,PXD017391,20190828_Lumos_ML_NP_EXP1_M2_24h_Rep3,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M2_24h_Rep3.mgf.ionbot.csv,IONBOT_v0.6.3
925,PXD017391,20190828_Lumos_ML_NP_EXP1_M2_48h_Rep1,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M2_48h_Rep1.mgf.ionbot.csv,IONBOT_v0.6.3
926,PXD017391,20190828_Lumos_ML_NP_EXP1_M2_48h_Rep2,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M2_48h_Rep2.mgf.ionbot.csv,IONBOT_v0.6.3
927,PXD017391,20190828_Lumos_ML_NP_EXP1_M2_48h_Rep3,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_M2_48h_Rep3.mgf.ionbot.csv,IONBOT_v0.6.3
928,PXD017391,20190828_Lumos_ML_NP_EXP1_ND_Rep1,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_ND_Rep1.mgf.ionbot.csv,IONBOT_v0.6.3
929,PXD017391,20190828_Lumos_ML_NP_EXP1_ND_Rep2,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_ND_Rep2.mgf.ionbot.csv,IONBOT_v0.6.3
930,PXD017391,20190828_Lumos_ML_NP_EXP1_ND_Rep3,yes,THP1,monocytic leukemia,blood,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD017391/IONBOT_v0.6.3/20190828_Lumos_ML_NP_EXP1_ND_Rep3.mgf.ionbot.csv,IONBOT_v0.6.3
931,PXD016742,Ep_cells_HT29_27000,yes,HT29,adenocarcinoma,colon,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD016742/IONBOT_v0.6.3/Ep_cells_HT29_27000.mgf.ionbot.csv,IONBOT_v0.6.3
932,PXD014381,OE05101,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05101.mgf.ionbot.csv,IONBOT_v0.6.3
933,PXD014381,OE05102,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05102.mgf.ionbot.csv,IONBOT_v0.6.3
934,PXD014381,OE05103,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05103.mgf.ionbot.csv,IONBOT_v0.6.3
935,PXD014381,OE05104,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05104.mgf.ionbot.csv,IONBOT_v0.6.3
936,PXD014381,OE05105,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05105.mgf.ionbot.csv,IONBOT_v0.6.3
937,PXD014381,OE05106,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05106.mgf.ionbot.csv,IONBOT_v0.6.3
938,PXD014381,OE05107,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05107.mgf.ionbot.csv,IONBOT_v0.6.3
939,PXD014381,OE05108,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05108.mgf.ionbot.csv,IONBOT_v0.6.3
940,PXD014381,OE05109,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05109.mgf.ionbot.csv,IONBOT_v0.6.3
941,PXD014381,OE05110,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05110.mgf.ionbot.csv,IONBOT_v0.6.3
942,PXD014381,OE05111,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05111.mgf.ionbot.csv,IONBOT_v0.6.3
943,PXD014381,OE05112,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05112.mgf.ionbot.csv,IONBOT_v0.6.3
944,PXD014381,OE05113,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05113.mgf.ionbot.csv,IONBOT_v0.6.3
945,PXD014381,OE05114,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05114.mgf.ionbot.csv,IONBOT_v0.6.3
946,PXD014381,OE05115,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05115.mgf.ionbot.csv,IONBOT_v0.6.3
947,PXD014381,OE05116,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05116.mgf.ionbot.csv,IONBOT_v0.6.3
948,PXD014381,OE05117,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05117.mgf.ionbot.csv,IONBOT_v0.6.3
949,PXD014381,OE05118,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05118.mgf.ionbot.csv,IONBOT_v0.6.3
950,PXD014381,OE05119,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05119.mgf.ionbot.csv,IONBOT_v0.6.3
951,PXD014381,OE05120,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05120.mgf.ionbot.csv,IONBOT_v0.6.3
952,PXD014381,OE05121,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05121.mgf.ionbot.csv,IONBOT_v0.6.3
953,PXD014381,OE05123,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05123.mgf.ionbot.csv,IONBOT_v0.6.3
954,PXD014381,OE05124,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05124.mgf.ionbot.csv,IONBOT_v0.6.3
955,PXD014381,OE05125,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05125.mgf.ionbot.csv,IONBOT_v0.6.3
956,PXD014381,OE05126,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05126.mgf.ionbot.csv,IONBOT_v0.6.3
957,PXD014381,OE05127,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05127.mgf.ionbot.csv,IONBOT_v0.6.3
958,PXD014381,OE05128,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05128.mgf.ionbot.csv,IONBOT_v0.6.3
959,PXD014381,OE05129,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05129.mgf.ionbot.csv,IONBOT_v0.6.3
960,PXD014381,OE05130,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05130.mgf.ionbot.csv,IONBOT_v0.6.3
961,PXD014381,OE05131,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05131.mgf.ionbot.csv,IONBOT_v0.6.3
962,PXD014381,OE05133,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05133.mgf.ionbot.csv,IONBOT_v0.6.3
963,PXD014381,OE05134,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05134.mgf.ionbot.csv,IONBOT_v0.6.3
964,PXD014381,OE05135,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05135.mgf.ionbot.csv,IONBOT_v0.6.3
965,PXD014381,OE05137,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05137.mgf.ionbot.csv,IONBOT_v0.6.3
966,PXD014381,OE05138,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05138.mgf.ionbot.csv,IONBOT_v0.6.3
967,PXD014381,OE05139,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05139.mgf.ionbot.csv,IONBOT_v0.6.3
968,PXD014381,OE05140,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05140.mgf.ionbot.csv,IONBOT_v0.6.3
969,PXD014381,OE05141,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05141.mgf.ionbot.csv,IONBOT_v0.6.3
970,PXD014381,OE05142,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05142.mgf.ionbot.csv,IONBOT_v0.6.3
971,PXD014381,OE05143,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05143.mgf.ionbot.csv,IONBOT_v0.6.3
972,PXD014381,OE05144,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05144.mgf.ionbot.csv,IONBOT_v0.6.3
973,PXD014381,OE05146,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05146.mgf.ionbot.csv,IONBOT_v0.6.3
974,PXD014381,OE05149,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05149.mgf.ionbot.csv,IONBOT_v0.6.3
975,PXD014381,OE05150,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05150.mgf.ionbot.csv,IONBOT_v0.6.3
976,PXD014381,OE05151,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE05151.mgf.ionbot.csv,IONBOT_v0.6.3
977,PXD014381,OE07575,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07575.mgf.ionbot.csv,IONBOT_v0.6.3
978,PXD014381,OE07576,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07576.mgf.ionbot.csv,IONBOT_v0.6.3
979,PXD014381,OE07577,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07577.mgf.ionbot.csv,IONBOT_v0.6.3
980,PXD014381,OE07578,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07578.mgf.ionbot.csv,IONBOT_v0.6.3
981,PXD014381,OE07579,yes,SHSY5Y,neuroblastoma,brain,ethanol,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07579.mgf.ionbot.csv,IONBOT_v0.6.3
982,PXD014381,OE07580,yes,SHSY5Y,neuroblastoma,brain,/,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07580.mgf.ionbot.csv,IONBOT_v0.6.3
983,PXD014381,OE07581,yes,SHSY5Y,neuroblastoma,brain,retinoic acid,/,unk,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD014381/IONBOT_v0.6.3/OE07581.mgf.ionbot.csv,IONBOT_v0.6.3
